url,country,title,steps,rating,dish_type,ingredients,Prep Time,Cook Time,Total Time,Servings,Calories,Fat,Carbs,Protein
https://www.allrecipes.com/recipe/9816/anzac-biscuits-australian-coconut-oat-cookies/,Australia,Anzac Biscuits (Australian Coconut-Oat Cookies),"['Preheat the oven to 350 degrees F (175 degrees C). Grease a baking sheet or line with parchment paper.', 'Mix together oats, sugar, flour, and coconut in a large bowl. Set aside.', 'Melt together butter and golden syrup in a small saucepan over low heat. Combine boiling water and baking soda in a small bowl, then add to melted butter mixture. Pour over oat mixture; mix until well combined. Drop spoonfuls of dough 2 inches apart onto the prepared baking sheet.', 'Bake in the preheated oven until edges are golden, 18 to 20 minutes. Cool on the baking sheet briefly before removing to a wire rack to cool completely.']",4.6,Unknown,"['quick cooking oats', 'white sugar', 'purpose flour', 'butter', 'golden syrup', 'boiling water', 'baking soda']",20 mins,20 mins,40 mins,12,222.0,10,33,2
https://www.allrecipes.com/recipe/246996/apricot-anzac-biscuits/,Australia,Apricot Anzac Biscuits,"['Preheat oven to 350 degrees F (175 degrees C). Grease 1 baking sheet.', 'Combine 1/2 cup plus 3 tablespoons margarine and golden syrup in a microwave-safe bowl. Heat in the microwave until margarine is melted, 30 seconds to 1 minute.', 'Mix boiling water and baking soda in a small bowl until baking soda is dissolved. Stir into margarine mixture.', 'Mix oats, all-purpose flour, sugar, coconut, and apricots together in a large bowl. Add water and margarine mixture; mix until dough is combined.', 'Form dough into small balls and place on prepared baking sheet; flatten slightly.', 'Bake in the preheated oven until golden, about 15 minutes.']",4.0,Unknown,"['margarine', 'baking soda', 'purpose flour', 'raw sugar']",15 mins,16 mins,31 mins,15,219.0,11,29,3
https://www.allrecipes.com/recipe/25814/australian-federation-biscuits/,Australia,Australian Federation Biscuits,"['Preheat the oven to 400 degrees F (200 degrees C). In a small bowl, dissolve baking soda in hot water. Stir in the dates and raisins; set aside.', 'In a medium bowl, cream together the butter and sugar until smooth. Beat in the eggs one at a time, then stir in the date and raisin mixture. Combine the flour and cinnamon; mix into the batter until just blended. Finally stir in the walnuts. Drop dough by tablespoonfuls onto the prepared cookie sheet. Cookies should be at least 1 inch apart.', 'Bake for 8 to 10 minutes in the preheated oven, or until lightly browned. Allow cookies to cool on baking sheet for 2 minutes before removing to a wire rack to cool completely.']",4.7,Unknown,"['butter', 'white sugar', 'eggs', 'hot water', 'ground cinnamon']",20 mins,10 mins,30 mins,50,93.0,4,13,1
https://www.allrecipes.com/recipe/18127/yogurt-salad-dressing/,Australia,Yogurt Salad Dressing,"['Beat together yogurt and lemon juice in a small bowl until smooth. Stir in mustard, parsley, and chives. Refrigerate until ready to serve.']",4.1,Unknown,"['lemon juice', 'prepared mustard']",10 mins,N/A,10 mins,8,19.0,0,2,2
https://www.allrecipes.com/recipe/245041/australian-style-pumpkin-scones/,Australia,Australian-Style Pumpkin Scones,"['Preheat oven to 450 degrees F (230 degrees C).', 'Rub butter into flour in a bowl using your fingers until evenly combined. Add sugar, baking powder, and salt to flour mixture; make a well in the center. Mix pumpkin and egg together in a separate bowl; pour into the well and mix until dough is well combined. Turn dough onto a floured work surface and cut into squares using a knife with flour on it. Arrange squares on a baking sheet.', 'Bake in the preheated oven until lightly browned, 15 to 20 minutes.']",4.1,Unknown,"['butter', 'white sugar', 'salt', 'egg']",15 mins,15 mins,30 mins,12,128.0,2,26,3
https://www.allrecipes.com/recipe/165687/frozen-lemon-pavlova/,Australia,Frozen Lemon Pavlova,"['Preheat an oven to 350 degrees F (175 degrees C). Grease a 10x15 jelly roll pan and line the pan with parchment. Grease the parchment and dust with the cornstarch.', 'Beat the 6 egg whites until foamy in a large glass or metal mixing bowl. Gradually add 1 1/2 cups sugar, continuing to beat until stiff peaks form. Lift your beater or whisk straight up: the egg whites should form a sharp peak that holds its shape. Spread the meringue mixture in the prepared pan.', 'Whisk together the cinnamon and 1/4 cup sugar in a small bowl. Sprinkle cinnamon sugar, then almonds, evenly over the meringue mixture.', 'Bake meringue in the preheated oven until lightly brown, 12 to 15 minutes. Remove pan from oven; turn over onto a foil-covered surface, almond side down. Set aside to cool completely. Carefully remove parchment when cool.', 'Beat the 3 egg whites until foamy in a large glass or metal mixing bowl. Add salt, continuing to beat until stiff peaks form. Gradually beat in 1 cup sugar; then gradually beat in lemon juice and zest.', 'In a separate bowl, beat cream until stiff peaks form. Fold whipped cream into lemon mixture.', 'Place the filling in the center of the meringue. Using the foil to lift the meringue, fold the sides of the meringue over the filling, making a log shape. Wrap the log in foil and place in freezer for at least two hours.', 'To serve, unwrap pavlova. Decorate with lemon slices, mint leaves and strawberries. Serve frozen.']",4.5,Unknown,"['cornstarch', 'egg whites', 'ground cinnamon', 'white sugar']",30 mins,15 mins,3 hrs,8,476.0,17,77,8
https://www.allrecipes.com/recipe/16726/australian-damper/,Australia,Australian Damper,"['Preheat the oven to 425 degrees F (220 degrees C). Grease a baking sheet.', 'Stir flour and salt together in a large bowl. Rub in butter until mixture resembles coarse crumbs. Make a well in the center; pour in milk and water, then stir until dough comes together.', 'Turn dough out onto a lightly floured surface and form into an 8-inch-diameter round loaf. Place loaf onto the prepared pan; cut a cross in the top using a sharp knife.', 'Bake in the preheated oven for 25 minutes; lower the temperature to 350 degrees F (175 degrees C) and continue to bake for an additional 5 to 10 minutes. The loaf should be golden brown and the bottom should sound hollow when tapped.']",3.8,Unknown,"['rising flour', 'salt', 'butter', 'milk', 'water']",30 mins,30 mins,1 hr,15,133.0,1,26,4
https://www.allrecipes.com/recipe/15532/the-best-pavlova/,Australia,The Best Pavlova,"['Preheat the oven to 300 degrees F (150 degrees C). Line a rimmed baking sheet with parchment paper; draw a 9-inch circle in the center of the paper.', 'Whisk 1/4 cup sugar and cornstarch together in a small bowl.', 'Beat egg whites in a glass, metal, or ceramic bowl until soft peaks form. Gradually add remaining 3/4 cup sugar, continuing to beat until sugar is completely dissolved and stiff peaks form. Gently fold in cornstarch mixture and lemon juice.', 'Spread a 1/4-inch-thick layer of meringue onto the prepared baking sheet to fill the circle. Pipe or spoon remaining meringue to form a taller edge around the circle to create a shallow bowl, making decorative swirls if desired.', 'Bake in the preheated oven for 1 hour. Turn the oven off. Let meringue sit in the oven for 30 minutes; do not open the door. After 30 minutes, remove meringue from the oven; it should be hard on the outside and slightly moist on the inside.', 'Beat cream and confectioners sugar in a mixing bowl with an electric mixer until thick. Spread onto meringue base and arrange strawberries over top.']",4.8,Unknown,"['white sugar', 'cornstarch', 'egg whites', 'lemon juice', 'confectioners sugar', 'strawberries']",25 mins,1 hr,1 hr 55 mins,12,186.0,9,25,2
https://www.allrecipes.com/recipe/17201/lamingtons/,Australia,Lamingtons,"['Preheat the oven to 375 degrees F (190 degrees C). Grease and flour an 8x12-inch pan.', 'Make the cake: Sift flour, baking powder, and salt together into a bowl.', 'Beat sugar and butter in a large bowl with an electric mixer until light, fluffy, and noticeably lighter in color. Mix in one egg until fully incorporated; mix in remaining egg and vanilla. Add flour mixture in two batches, alternating with milk, beating until just incorporated after each addition. Pour into the prepared pan.', 'Bake in the preheated oven until a toothpick inserted into the center comes out clean, 30 to 40 minutes. Remove from the oven and let stand in the pan for 5 minutes, then turn out onto a wire rack and let cool completely, about 30 minutes.', 'Wrap cooled cake with plastic wrap. Place onto your counter at room temperature to let firm up, 8 hours to overnight.', ""When ready to finish the lamingtons, make the icing: Place confectioners' sugar and cocoa into a mixing bowl. Mix in warm milk and melted butter until icing is fluid but not too runny."", 'Unwrap the cake and cut into 24 squares. Cover a work surface with parchment or waxed paper, then set a wire rack over top. Pour coconut into a shallow bowl.', 'Using a fork, dip each cake square into icing, turn until all sides are coated, then roll in coconut. Place onto the rack to dry.']",4.2,Unknown,"['salt', 'white sugar', 'butter', 'eggs', 'room temperature', 'vanilla extract', 'milk']",40 mins,30 mins,9 hrs 45 mins,24,249.0,11,37,3
https://www.allrecipes.com/recipe/59053/sadies-longboy-cheeseburgers/,Australia,Sadie's Longboy Cheeseburgers,"['Preheat the oven to 375 degrees F (190 degrees C).', 'In a medium bowl, mix together the ground beef, salt, pepper, ketchup, onion, Worcestershire sauce, cornflakes, and evaporated milk until evenly blended. Divide the mixture in half, and spread onto the cut side of each half of the loaf of bread. Place them crust side down onto a baking sheet.', 'Bake for 30 to 35 minutes in the preheated oven, until meat is no longer pink. During the last 5 minutes of baking, place the slices of cheese over the top to melt. Depending on how many you are cooking for, you can cut into smaller pieces or serve in larger sections. Enjoy.']",3.8,Unknown,"['lean ground beef', 'salt', 'pepper', 'ketchup', 'Worcestershire', 'cornflakes', 'Italian bread', 'American cheese']",15 mins,35 mins,50 mins,6,544.0,27,48,27
https://www.allrecipes.com/recipe/150306/the-best-chicken-fried-steak/,Austria,The Best Chicken Fried Steak,"['Place steaks between 2 layers of plastic and pound to a thickness of 1/4 inch.Dotdash Meredith Food Studios', 'Place 2 cups flour in a shallow bowl.', 'Stir together baking powder, baking soda 1 teaspoon pepper, and 3/4 teaspoon salt in second shallow bowl. Add buttermilk, Tabasco sauce, egg, and garlic; stir to combine.Dotdash Meredith Food StudiosDotdash Meredith Food Studios', 'Heat shortening in a deep cast-iron skillet to 325 degrees F (165 degrees C). Place a wire rack over a sheet of parchment paper.', 'While the shortening is heating, dredge a steak in flour to coat; shake off excess. Dip into buttermilk batter; lift up so excess batter drips back into the bowl. Press in flour again to coat both sides completely. Place breaded steak on the wire rack and repeat to bread remaining steaks.Dotdash Meredith Food Studios', 'Fry steaks, in batches if necessary, until evenly golden brown, 3 to 5 minutes per side. Remove steaks to a paper towel-lined plate to drain. Cover with foil to keep warm while you make the gravy.Dotdash Meredith Food Studios', 'Drain fat from the skillet, reserving 1/4 cup of the liquid and as much of the solid remnants as possible.', 'Return the skillet to medium-low heat; add the reserved oil. Whisk the remaining 1/4 cup flour into the oil. Scrape the bottom of the pan with a spatula to release solids into the gravy.Dotdash Meredith Food Studios', 'Stir in milk, increase the heat to medium, and bring the gravy to a simmer. Cook, stirring often, until thick, 6 to 7 minutes. Season with kosher salt and pepper.Dotdash Meredith Food Studios', 'Transfer steaks to a platter and pour gravy over top.DOTDASH MEREDITH FOOD STUDIOS']",4.5,Unknown,"['steaks', 'baking soda', 'black pepper', 'salt', 'buttermilk', 'pepper sauce', 'egg', 'vegetable shortening', 'milk', 'kosher salt']",20 mins,20 mins,40 mins,4,832.0,29,71,68
https://www.allrecipes.com/recipe/9583/linzer-torte-cookies/,Austria,Linzer Torte Cookies,"['Preheat the oven to 350 degrees F (175 degrees C). Grease a 7x11-inch baking pan.', 'Cream sugar and butter together in a medium bowl with an electric mixer. Beat in egg and lemon zest.', 'Stir flour, ground almonds, cinnamon, and cloves together in a separate bowl. Gradually stir dry ingredients into wet ingredients. Dough will be stiff and may need to be kneaded by hand in order to come together.', 'Divide dough in half. Press one half into the bottom of the prepared pan. Place remaining half onto a lightly floured surface and roll it with your hands into a long, 1/2-inch diameter rope.', 'Spread jam over the dough in the pan. Cut dough rope into lengths and arrange them across the jam in a lattice pattern.', 'Bake in the preheated oven until top crust is golden, about 40 minutes.', 'Remove from the oven and set the pan on a wire rack to cool before cutting into 1x2-inch bars.']",4.6,Unknown,"['white sugar', 'butter', 'egg', 'lemon zest', 'ground', 'ground cinnamon', 'ground', 'raspberry jam']",N/A,N/A,N/A,38,114.0,5,17,1
